policy_family,policy_name,policy_parameter,parameter_value,total_scenarios,realized_positive_events,total_interventions,intervention_rate,true_positives,false_positives,extra_interventions,false_negatives,true_negatives,realized_event_recall,realized_event_precision,false_positive_rate,f1
risk_score,risk_mass,rho,0.9999999590218067,10000,159,89,0.0089,74,15,15,85,9826,0.46540880503144655,0.8314606741573034,0.001524235341936795,0.596774193548387
risk_score,risk_mass,rho,0.999999962747097,10000,159,88,0.0088,73,15,15,86,9826,0.4591194968553459,0.8295454545454546,0.001524235341936795,0.5910931174089068
risk_score,risk_mass,rho,0.9999999636784196,10000,159,87,0.0087,72,15,15,87,9826,0.4528301886792453,0.8275862068965517,0.001524235341936795,0.5853658536585366
risk_score,risk_mass,rho,0.9999999664723873,10000,159,86,0.0086,71,15,15,88,9826,0.44654088050314467,0.8255813953488372,0.001524235341936795,0.5795918367346939
risk_score,risk_mass,rho,0.9999999701976776,10000,159,85,0.0085,70,15,15,89,9826,0.44025157232704404,0.8235294117647058,0.001524235341936795,0.5737704918032787
risk_score,risk_mass,rho,0.9999999709543772,10000,159,84,0.0084,69,15,15,90,9826,0.4339622641509434,0.8214285714285714,0.001524235341936795,0.5679012345679013
risk_score,risk_mass,rho,0.9999999739229679,10000,159,83,0.0083,68,15,15,91,9826,0.4276729559748428,0.8192771084337349,0.001524235341936795,0.5619834710743802
risk_score,risk_mass,rho,0.9999999747378752,10000,159,81,0.0081,67,14,14,92,9827,0.42138364779874216,0.8271604938271605,0.001422619652474342,0.5583333333333333
risk_score,risk_mass,rho,0.9999999748542905,10000,159,80,0.008,66,14,14,93,9827,0.41509433962264153,0.825,0.001422619652474342,0.5523012552301254
risk_score,risk_mass,rho,0.9999999751453288,10000,159,79,0.0079,65,14,14,94,9827,0.4088050314465409,0.8227848101265823,0.001422619652474342,0.546218487394958
risk_score,risk_mass,rho,0.9999999772044248,10000,159,78,0.0078,64,14,14,95,9827,0.4025157232704403,0.8205128205128205,0.001422619652474342,0.540084388185654
risk_score,risk_mass,rho,0.9999999776482582,10000,159,77,0.0077,63,14,14,96,9827,0.39622641509433965,0.8181818181818182,0.001422619652474342,0.5338983050847458
risk_score,risk_mass,rho,0.9999999795109034,10000,159,75,0.0075,61,14,14,98,9827,0.3836477987421384,0.8133333333333334,0.001422619652474342,0.5213675213675214
risk_score,risk_mass,rho,0.9999999860301614,10000,159,74,0.0074,60,14,14,99,9827,0.37735849056603776,0.8108108108108109,0.001422619652474342,0.5150214592274678
risk_score,risk_mass,rho,0.999999986961484,10000,159,73,0.0073,59,14,14,100,9827,0.3710691823899371,0.8082191780821918,0.001422619652474342,0.5086206896551724
risk_score,risk_mass,rho,0.9999999874198693,10000,159,71,0.0071,57,14,14,102,9827,0.3584905660377358,0.8028169014084507,0.001422619652474342,0.4956521739130435
risk_score,risk_mass,rho,0.9999999874271452,10000,159,70,0.007,56,14,14,103,9827,0.3522012578616352,0.8,0.001422619652474342,0.4890829694323144
risk_score,risk_mass,rho,0.9999999888241291,10000,159,69,0.0069,55,14,14,104,9827,0.34591194968553457,0.7971014492753623,0.001422619652474342,0.48245614035087725
risk_score,risk_mass,rho,0.9999999902638592,10000,159,68,0.0068,54,14,14,105,9827,0.33962264150943394,0.7941176470588235,0.001422619652474342,0.4757709251101321
risk_score,risk_mass,rho,0.9999999906867743,10000,159,67,0.0067,53,14,14,106,9827,0.3333333333333333,0.7910447761194029,0.001422619652474342,0.4690265486725663
risk_score,risk_mass,rho,0.9999999911360646,10000,159,66,0.0066,52,14,14,107,9827,0.3270440251572327,0.7878787878787878,0.001422619652474342,0.46222222222222226
risk_score,risk_mass,rho,0.9999999911524355,10000,159,65,0.0065,51,14,14,108,9827,0.32075471698113206,0.7846153846153846,0.001422619652474342,0.4553571428571428
risk_score,risk_mass,rho,0.9999999921874405,10000,159,64,0.0064,50,14,14,109,9827,0.31446540880503143,0.78125,0.001422619652474342,0.4484304932735426
risk_score,risk_mass,rho,0.9999999925494194,10000,159,63,0.0063,49,14,14,110,9827,0.3081761006289308,0.7777777777777778,0.001422619652474342,0.44144144144144143
risk_score,risk_mass,rho,0.9999999944120646,10000,159,62,0.0062,48,14,14,111,9827,0.3018867924528302,0.7741935483870968,0.001422619652474342,0.4343891402714932
risk_score,risk_mass,rho,0.9999999958381522,10000,159,61,0.0061,47,14,14,112,9827,0.29559748427672955,0.7704918032786885,0.001422619652474342,0.4272727272727273
risk_score,risk_mass,rho,0.9999999962747097,10000,159,60,0.006,47,13,13,112,9828,0.29559748427672955,0.7833333333333333,0.001321003963011889,0.4292237442922374
risk_score,risk_mass,rho,0.9999999972060323,10000,159,58,0.0058,45,13,13,114,9828,0.2830188679245283,0.7758620689655172,0.001321003963011889,0.4147465437788018
risk_score,risk_mass,rho,0.9999999995343387,10000,159,57,0.0057,44,13,13,115,9828,0.27672955974842767,0.7719298245614035,0.001321003963011889,0.4074074074074074
risk_score,risk_mass,rho,1.0,10000,159,56,0.0056,43,13,13,116,9828,0.27044025157232704,0.7678571428571429,0.001321003963011889,0.39999999999999997
risk_score,risk_mass,rho,1.0000000020954758,10000,159,52,0.0052,40,12,12,119,9829,0.25157232704402516,0.7692307692307693,0.001219388273549436,0.3791469194312796
risk_score,risk_mass,rho,1.0000000027939677,10000,159,51,0.0051,39,12,12,120,9829,0.24528301886792453,0.7647058823529411,0.001219388273549436,0.3714285714285715
risk_score,risk_mass,rho,1.0000000037252903,10000,159,50,0.005,39,11,11,120,9830,0.24528301886792453,0.78,0.001117772584086983,0.3732057416267943
risk_score,risk_mass,rho,1.0000000038417056,10000,159,49,0.0049,38,11,11,121,9830,0.2389937106918239,0.7755102040816326,0.001117772584086983,0.36538461538461536
risk_score,risk_mass,rho,1.0000000055879354,10000,159,48,0.0048,37,11,11,122,9830,0.23270440251572327,0.7708333333333334,0.001117772584086983,0.357487922705314
risk_score,risk_mass,rho,1.0000000074505806,10000,159,47,0.0047,36,11,11,123,9830,0.22641509433962265,0.7659574468085106,0.001117772584086983,0.3495145631067962
risk_score,risk_mass,rho,1.0000000088475645,10000,159,45,0.0045,34,11,11,125,9830,0.2138364779874214,0.7555555555555555,0.001117772584086983,0.33333333333333337
risk_score,risk_mass,rho,1.000000009778887,10000,159,44,0.0044,33,11,11,126,9830,0.20754716981132076,0.75,0.001117772584086983,0.32512315270935965
risk_score,risk_mass,rho,1.0000000103773345,10000,159,43,0.0043,32,11,11,127,9830,0.20125786163522014,0.7441860465116279,0.001117772584086983,0.31683168316831684
risk_score,risk_mass,rho,1.000000011175871,10000,159,42,0.0042,31,11,11,128,9830,0.1949685534591195,0.7380952380952381,0.001117772584086983,0.3084577114427861
risk_score,risk_mass,rho,1.000000013038516,10000,159,40,0.004,29,11,11,130,9830,0.18238993710691823,0.725,0.001117772584086983,0.29145728643216084
risk_score,risk_mass,rho,1.0000000135041773,10000,159,39,0.0039,29,10,10,130,9831,0.18238993710691823,0.7435897435897436,0.00101615689462453,0.29292929292929293
risk_score,risk_mass,rho,1.0000000167638063,10000,159,38,0.0038,28,10,10,131,9831,0.1761006289308176,0.7368421052631579,0.00101615689462453,0.28426395939086296
risk_score,risk_mass,rho,1.0000000172294676,10000,159,36,0.0036,27,9,9,132,9832,0.16981132075471697,0.75,0.000914541205162077,0.27692307692307694
risk_score,risk_mass,rho,1.0000000186264515,10000,159,35,0.0035,26,9,9,133,9832,0.16352201257861634,0.7428571428571429,0.000914541205162077,0.26804123711340205
risk_score,risk_mass,rho,1.0000000187428668,10000,159,34,0.0034,25,9,9,134,9832,0.15723270440251572,0.7352941176470589,0.000914541205162077,0.25906735751295334
risk_score,risk_mass,rho,1.0000000204890966,10000,159,33,0.0033,24,9,9,135,9832,0.1509433962264151,0.7272727272727273,0.000914541205162077,0.25
risk_score,risk_mass,rho,1.0000000232830644,10000,159,32,0.0032,23,9,9,136,9832,0.14465408805031446,0.71875,0.000914541205162077,0.24083769633507854
risk_score,risk_mass,rho,1.0000000270083547,10000,159,31,0.0031,22,9,9,137,9832,0.13836477987421383,0.7096774193548387,0.000914541205162077,0.23157894736842105
risk_score,risk_mass,rho,1.0000000281143002,10000,159,30,0.003,21,9,9,138,9832,0.1320754716981132,0.7,0.000914541205162077,0.22222222222222224
risk_score,risk_mass,rho,1.0000000298023224,10000,159,29,0.0029,20,9,9,139,9832,0.12578616352201258,0.6896551724137931,0.000914541205162077,0.21276595744680854
risk_score,risk_mass,rho,1.0000000335276127,10000,159,26,0.0026,18,8,8,141,9833,0.11320754716981132,0.6923076923076923,0.000812925515699624,0.1945945945945946
risk_score,risk_mass,rho,1.0000000344589353,10000,159,25,0.0025,17,8,8,142,9833,0.1069182389937107,0.68,0.000812925515699624,0.18478260869565222
risk_score,risk_mass,rho,1.0000000356230885,10000,159,24,0.0024,17,7,7,142,9834,0.1069182389937107,0.7083333333333334,0.000711309826237171,0.18579234972677597
risk_score,risk_mass,rho,1.0000000369723239,10000,159,23,0.0023,17,6,6,142,9835,0.1069182389937107,0.7391304347826086,0.000609694136774718,0.18681318681318682
risk_score,risk_mass,rho,1.000000037252903,10000,159,22,0.0022,16,6,6,143,9835,0.10062893081761007,0.7272727272727273,0.000609694136774718,0.17679558011049726
risk_score,risk_mass,rho,1.0000000395812094,10000,159,20,0.002,15,5,5,144,9836,0.09433962264150944,0.75,0.000508078447312265,0.16759776536312854
risk_score,risk_mass,rho,1.0000000409781933,10000,159,19,0.0019,14,5,5,145,9836,0.0880503144654088,0.7368421052631579,0.000508078447312265,0.15730337078651685
risk_score,risk_mass,rho,1.0000000428408384,10000,159,18,0.0018,13,5,5,146,9836,0.08176100628930817,0.7222222222222222,0.000508078447312265,0.14689265536723162
risk_score,risk_mass,rho,1.0000000435393304,10000,159,17,0.0017,12,5,5,147,9836,0.07547169811320754,0.7058823529411765,0.000508078447312265,0.13636363636363638
risk_score,risk_mass,rho,1.0000000443633326,10000,159,16,0.0016,12,4,4,147,9837,0.07547169811320754,0.75,0.000406462757849812,0.13714285714285715
risk_score,risk_mass,rho,1.0000000447034836,10000,159,15,0.0015,12,3,3,147,9838,0.07547169811320754,0.8,0.000304847068387359,0.13793103448275862
risk_score,risk_mass,rho,1.0000000496511348,10000,159,14,0.0014,11,3,3,148,9838,0.06918238993710692,0.7857142857142857,0.000304847068387359,0.12716763005780346
risk_score,risk_mass,rho,1.000000050291419,10000,159,13,0.0013,10,3,3,149,9838,0.06289308176100629,0.7692307692307693,0.000304847068387359,0.11627906976744187
risk_score,risk_mass,rho,1.0000000558793545,10000,159,12,0.0012,10,2,2,149,9839,0.06289308176100629,0.8333333333333334,0.000203231378924906,0.11695906432748539
risk_score,risk_mass,rho,1.0000000561121851,10000,159,11,0.0011,9,2,2,150,9839,0.05660377358490566,0.8181818181818182,0.000203231378924906,0.10588235294117647
risk_score,risk_mass,rho,1.000000056810677,10000,159,10,0.001,8,2,2,151,9839,0.050314465408805034,0.8,0.000203231378924906,0.09467455621301776
risk_score,risk_mass,rho,1.00000006146729,10000,159,9,0.0009,7,2,2,152,9839,0.0440251572327044,0.7777777777777778,0.000203231378924906,0.08333333333333333
risk_score,risk_mass,rho,1.0000000707805157,10000,159,8,0.0008,7,1,1,152,9840,0.0440251572327044,0.875,0.000101615689462453,0.08383233532934131
risk_score,risk_mass,rho,1.000000074505806,10000,159,7,0.0007,6,1,1,153,9840,0.03773584905660377,0.8571428571428571,0.000101615689462453,0.07228915662650602
risk_score,risk_mass,rho,1.0000000754371285,10000,159,6,0.0006,5,1,1,154,9840,0.031446540880503145,0.8333333333333334,0.000101615689462453,0.06060606060606061
risk_score,risk_mass,rho,1.000000077600955,10000,159,5,0.0005,4,1,1,155,9840,0.025157232704402517,0.8,0.000101615689462453,0.04878048780487805
risk_score,risk_mass,rho,1.0000000782310963,10000,159,4,0.0004,3,1,1,156,9840,0.018867924528301886,0.75,0.000101615689462453,0.03680981595092025
risk_score,risk_mass,rho,1.0000000819563866,10000,159,3,0.0003,2,1,1,157,9840,0.012578616352201259,0.6666666666666666,0.000101615689462453,0.02469135802469136
risk_score,risk_mass,rho,1.0000000847503543,10000,159,2,0.0002,1,1,1,158,9840,0.006289308176100629,0.5,0.000101615689462453,0.012422360248447206
risk_score,risk_mass,rho,1.0000000884756446,10000,159,1,0.0001,0,1,1,159,9840,0.0,0.0,0.000101615689462453,0.0
risk_score,risk_mass,rho,1.0000000884756448,10000,159,0,0.0,0,0,0,159,9841,0.0,0.0,0.0,0.0
